Data Start: 2025-10-04 09:25:19
Data End: 2025-10-04 09:43:58
Devicename: Multi Plankton Sampler MPS
IdentNo.: 5715

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: 3.067929E+3  Cal1: -5.655204E-2  Cal2: 5.574653E-7  Cal3: -3.003592E+0  Cal4: 1.484468E-4  Cal5: -1.375348E-9  Cal6: -2.595825E-1  Cal7: 7.258593E-2  Cal8: 1.46553E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0 to 9.9

Flow out [m/s]
Range1: 0.0 to 9.9

Flow ratio [%]
Range1: 0.00 to 200.00

Temperature [°C]
Range1: -2.000 to 32.000  Cal0: -2.43644E+0  Cal1: 5.90671E-4  Cal2: 0E+0

Conductivity [mS/cm]
Range1: 0.000 to 65.000  Cal0: -3.29545E-1  Cal1: 1.17396E-3  Cal2: 6.6904E-11

Salinity [PSU]
Range1: 0.000 to 94.000

Sound Vel. [m/s]
Range1: 1400.00 to 1600.00

Density [kg/m³]
Range1: 900.00 to 1100.00

Spec. Cond. [mS/cm]
Range1: 0.000 to 65.000

Header Comment

Ship:	James Cook	
Cruise:	JC28302
Station: RB_e		
Cast:	3	
Position:42 52.681 N 65 18.838 W		
Operator:C. Johnson	


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Temperature [°C]	Conductivity [mS/cm]	Salinity [PSU]	Sound Vel. [m/s]	Density [kg/m³]	Spec. Cond. [mS/cm]	Latitude	Longitude	UTC	Comments  [Index]
09:41:55	3	23.9	7	0.6	0.6	100.00	16.266	40.308	31.592	1507.08	1023.17	48.835	42°52'40.67'' N	65°18'46.45'' W	2025-10-04 12:41:59	
09:41:56	3	23.5	7	0.5	0.5	100.00	16.404	40.540	31.685	1507.61	1023.21	48.952	42°52'40.67'' N	65°18'46.43'' W	2025-10-04 12:42:00	
09:41:57	3	23.1	8	0.4	0.5	80.00	16.618	40.694	31.650	1508.22	1023.13	48.885	42°52'40.67'' N	65°18'46.42'' W	2025-10-04 12:42:01	
09:41:58	3	22.8	8	0.3	0.3	100.00	16.498	40.649	31.706	1507.91	1023.20	48.972	42°52'40.67'' N	65°18'46.41'' W	2025-10-04 12:42:02	
09:41:59	3	22.4	8	0.3	0.3	100.00	16.724	40.718	31.588	1508.46	1023.06	48.791	42°52'40.67'' N	65°18'46.39'' W	2025-10-04 12:42:03	
09:42:00	3	22.0	8	0.4	0.4	100.00	16.701	40.826	31.699	1508.51	1023.15	48.946	42°52'40.67'' N	65°18'46.38'' W	2025-10-04 12:42:04	
09:42:01	3	21.5	8	0.5	0.5	100.00	16.733	40.814	31.663	1508.56	1023.11	48.894	42°52'40.66'' N	65°18'46.37'' W	2025-10-04 12:42:05	
09:42:02	3	20.9	8	0.6	0.5	120.00	16.717	40.760	31.629	1508.46	1023.09	48.848	42°52'40.66'' N	65°18'46.36'' W	2025-10-04 12:42:06	
09:42:03	3	20.3	8	0.6	0.6	100.00	16.754	40.738	31.582	1508.51	1023.04	48.779	42°52'40.66'' N	65°18'46.35'' W	2025-10-04 12:42:07	
09:42:04	3	19.7	8	0.7	0.7	100.00	16.774	40.829	31.645	1508.63	1023.08	48.865	42°52'40.66'' N	65°18'46.34'' W	2025-10-04 12:42:08	
09:42:05	3	19.2	9	0.6	0.6	100.00	16.790	40.823	31.628	1508.65	1023.06	48.839	42°52'40.66'' N	65°18'46.33'' W	2025-10-04 12:42:09	
09:42:06	3	18.7	9	0.6	0.5	120.00	16.783	40.788	31.603	1508.59	1023.04	48.805	42°52'40.66'' N	65°18'46.31'' W	2025-10-04 12:42:10	
09:42:07	3	18.2	9	0.5	0.5	100.00	16.783	40.786	31.601	1508.58	1023.04	48.802	42°52'40.66'' N	65°18'46.30'' W	2025-10-04 12:42:11	
09:42:08	3	17.9	9	0.3	0.5	60.00	16.798	40.837	31.634	1508.66	1023.06	48.847	42°52'40.66'' N	65°18'46.29'' W	2025-10-04 12:42:12	
09:42:09	3	17.5	9	0.3	0.4	75.00	16.797	40.855	31.650	1508.67	1023.07	48.869	42°52'40.66'' N	65°18'46.28'' W	2025-10-04 12:42:13	
09:42:10	3	17.1	9	0.4	0.4	100.00	16.813	40.879	31.658	1508.72	1023.07	48.878	42°52'40.66'' N	65°18'46.27'' W	2025-10-04 12:42:14	
09:42:11	3	16.6	9	0.5	0.5	100.00	16.817	40.870	31.648	1508.71	1023.06	48.863	42°52'40.66'' N	65°18'46.25'' W	2025-10-04 12:42:15	
09:42:12	3	16.1	9	0.5	0.5	100.00	16.811	40.839	31.625	1508.66	1023.04	48.832	42°52'40.65'' N	65°18'46.24'' W	2025-10-04 12:42:16	
09:42:13	3	15.6	10	0.5	0.5	100.00	16.818	40.826	31.609	1508.65	1023.02	48.809	42°52'40.65'' N	65°18'46.22'' W	2025-10-04 12:42:17	
09:42:14	3	15.1	10	0.6	0.5	120.00	16.829	40.870	31.639	1508.72	1023.04	48.849	42°52'40.65'' N	65°18'46.21'' W	2025-10-04 12:42:18	
09:42:15	3	14.5	10	0.7	0.6	116.67	16.844	40.856	31.615	1508.72	1023.02	48.816	42°52'40.65'' N	65°18'46.20'' W	2025-10-04 12:42:19	
09:42:16	3	13.9	10	0.7	0.6	116.67	16.838	40.880	31.640	1508.72	1023.04	48.850	42°52'40.65'' N	65°18'46.19'' W	2025-10-04 12:42:20	
09:42:17	3	13.5	10	0.6	0.5	120.00	16.836	40.882	31.644	1508.72	1023.04	48.855	42°52'40.65'' N	65°18'46.18'' W	2025-10-04 12:42:21	
09:42:18	3	13.0	10	0.5	0.5	100.00	16.837	40.885	31.645	1508.71	1023.04	48.857	42°52'40.65'' N	65°18'46.17'' W	2025-10-04 12:42:22	
09:42:19	3	12.5	10	0.5	0.5	100.00	16.836	40.865	31.629	1508.68	1023.02	48.834	42°52'40.64'' N	65°18'46.16'' W	2025-10-04 12:42:23	
09:42:20	3	12.1	11	0.6	0.5	120.00	16.838	40.865	31.628	1508.68	1023.02	48.832	42°52'40.64'' N	65°18'46.15'' W	2025-10-04 12:42:24	
09:42:21	3	11.6	11	0.5	0.5	100.00	16.815	40.859	31.641	1508.62	1023.03	48.852	42°52'40.64'' N	65°18'46.13'' W	2025-10-04 12:42:25	
09:42:22	3	11.2	11	0.5	0.5	100.00	16.819	40.855	31.635	1508.61	1023.02	48.843	42°52'40.64'' N	65°18'46.12'' W	2025-10-04 12:42:26	
09:42:23	3	10.7	11	0.5	0.5	100.00	16.842	40.894	31.650	1508.69	1023.03	48.862	42°52'40.64'' N	65°18'46.11'' W	2025-10-04 12:42:27	
09:42:24	3	10.2	11	0.5	0.5	100.00	16.852	40.906	31.653	1508.72	1023.03	48.865	42°52'40.65'' N	65°18'46.10'' W	2025-10-04 12:42:28	
09:42:25	3	9.8	11	0.6	0.5	120.00	16.849	40.914	31.663	1508.71	1023.03	48.878	42°52'40.65'' N	65°18'46.09'' W	2025-10-04 12:42:29	
09:42:26	3	9.3	11	0.5	0.5	100.00	16.849	40.898	31.649	1508.69	1023.02	48.859	42°52'40.64'' N	65°18'46.08'' W	2025-10-04 12:42:30	
09:42:27	3	8.9	12	0.5	0.5	100.00	16.854	40.909	31.655	1508.70	1023.02	48.867	42°52'40.64'' N	65°18'46.07'' W	2025-10-04 12:42:31	
09:42:28	3	8.4	12	0.5	0.5	100.00	16.860	40.926	31.665	1508.73	1023.03	48.879	42°52'40.64'' N	65°18'46.06'' W	2025-10-04 12:42:32	
09:42:29	3	7.9	12	0.6	0.5	120.00	16.863	40.932	31.668	1508.73	1023.02	48.883	42°52'40.64'' N	65°18'46.04'' W	2025-10-04 12:42:33	
09:42:30	3	7.3	12	0.8	0.6	133.33	16.861	40.925	31.663	1508.71	1023.02	48.876	42°52'40.64'' N	65°18'46.04'' W	2025-10-04 12:42:34	
09:42:31	3	6.7	12	0.7	0.7	100.00	16.860	40.905	31.647	1508.68	1023.00	48.854	42°52'40.64'' N	65°18'46.03'' W	2025-10-04 12:42:35	
09:42:32	3	6.3	12	0.4	0.6	66.67	16.873	40.905	31.637	1508.70	1022.99	48.839	42°52'40.64'' N	65°18'46.01'' W	2025-10-04 12:42:36	
09:42:33	3	5.9	12	0.2	0.5	40.00	16.876	40.945	31.669	1508.74	1023.01	48.883	42°52'40.64'' N	65°18'46.00'' W	2025-10-04 12:42:37	
09:42:34	3	5.5	12	0.1	0.2	50.00	16.873	40.947	31.674	1508.73	1023.02	48.889	42°52'40.64'' N	65°18'45.99'' W	2025-10-04 12:42:38	
09:42:35	3	5.3	12	0.1	0.1	100.00	16.874	40.946	31.672	1508.73	1023.01	48.887	42°52'40.64'' N	65°18'45.98'' W	2025-10-04 12:42:39	
09:42:36	3	5.0	12	0.1	0.1	100.00	16.881	40.949	31.669	1508.74	1023.01	48.883	42°52'40.64'' N	65°18'45.97'' W	2025-10-04 12:42:40	
09:42:37	3	4.8	12	0.1	0.1	100.00	16.881	40.949	31.670	1508.74	1023.01	48.883	42°52'40.64'' N	65°18'45.96'' W	2025-10-04 12:42:41	
09:42:38	3	4.5	12	0.0	0.1	0.00	16.877	40.951	31.674	1508.73	1023.01	48.889	42°52'40.64'' N	65°18'45.95'' W	2025-10-04 12:42:42	
09:42:39	3	4.5	12	0.1	0.1	100.00	16.848	40.942	31.690	1508.65	1023.03	48.913	42°52'40.64'' N	65°18'45.94'' W	2025-10-04 12:42:43	
09:42:40	3	4.5	12	0.2	0.1	200.00	16.868	40.926	31.659	1508.68	1023.00	48.870	42°52'40.64'' N	65°18'45.92'' W	2025-10-04 12:42:44	
09:42:41	3	4.5	12	0.1	0.1	100.00	16.866	40.948	31.681	1508.70	1023.02	48.899	42°52'40.63'' N	65°18'45.91'' W	2025-10-04 12:42:45	
09:42:42	3	4.4	13	0.1	0.1	100.00	16.879	40.951	31.673	1508.73	1023.01	48.887	42°52'40.63'' N	65°18'45.90'' W	2025-10-04 12:42:46	
09:42:43	3	4.2	13	0.1	0.3	33.33	16.877	40.951	31.674	1508.72	1023.01	48.890	42°52'40.63'' N	65°18'45.89'' W	2025-10-04 12:42:47	
09:42:44	3	3.9	13	0.3	0.4	75.00	16.879	40.948	31.671	1508.72	1023.01	48.885	42°52'40.63'' N	65°18'45.88'' W	2025-10-04 12:42:48	
09:42:45	3	3.6	13	0.5	0.6	83.33	16.877	40.932	31.658	1508.69	1023.00	48.866	42°52'40.63'' N	65°18'45.87'' W	2025-10-04 12:42:49	
09:42:46	3	3.4	13	0.5	0.6	83.33	16.878	40.942	31.667	1508.70	1023.00	48.878	42°52'40.63'' N	65°18'45.86'' W	2025-10-04 12:42:50	
09:42:47	4	3.5	0	0.3	0.4	75.00	16.878	40.947	31.671	1508.71	1023.00	48.884	42°52'40.63'' N	65°18'45.86'' W	2025-10-04 12:42:51	
09:42:48	4	3.6	0	0.1	0.2	50.00	16.877	40.945	31.670	1508.70	1023.00	48.882	42°52'40.63'' N	65°18'45.85'' W	2025-10-04 12:42:52	
09:42:49	4	3.5	0	0.1	0.1	100.00	16.877	40.946	31.670	1508.70	1023.00	48.883	42°52'40.63'' N	65°18'45.84'' W	2025-10-04 12:42:53	
09:42:50	4	3.4	0	0.0	0.3	0.00	16.877	40.947	31.671	1508.70	1023.00	48.885	42°52'40.63'' N	65°18'45.82'' W	2025-10-04 12:42:54	
09:42:51	4	3.2	0	0.1	0.5	20.00	16.878	40.948	31.672	1508.70	1023.00	48.885	42°52'40.63'' N	65°18'45.81'' W	2025-10-04 12:42:55	
09:42:52	4	3.1	0	0.1	0.3	33.33	16.876	40.946	31.671	1508.70	1023.00	48.885	42°52'40.63'' N	65°18'45.79'' W	2025-10-04 12:42:56	
09:42:53	4	3.1	0	0.1	0.1	100.00	16.875	40.947	31.673	1508.69	1023.01	48.887	42°52'40.63'' N	65°18'45.78'' W	2025-10-04 12:42:57	
09:42:54	4	2.9	0	0.2	0.1	200.00	16.874	40.948	31.675	1508.69	1023.01	48.889	42°52'40.63'' N	65°18'45.77'' W	2025-10-04 12:42:58	
09:42:55	4	3.0	0	0.2	0.3	66.67	16.878	40.947	31.671	1508.70	1023.00	48.884	42°52'40.63'' N	65°18'45.76'' W	2025-10-04 12:42:59	
09:42:56	4	2.9	0	0.2	0.4	50.00	16.879	40.951	31.673	1508.70	1023.00	48.887	42°52'40.63'' N	65°18'45.75'' W	2025-10-04 12:43:00	
09:42:57	4	2.6	0	0.5	0.5	100.00	16.878	40.948	31.672	1508.69	1023.00	48.885	42°52'40.63'' N	65°18'45.74'' W	2025-10-04 12:43:01	
09:42:58	4	2.3	0	0.5	0.4	125.00	16.880	40.948	31.671	1508.69	1023.00	48.883	42°52'40.63'' N	65°18'45.74'' W	2025-10-04 12:43:02	
09:42:59	4	2.5	0	0.3	0.5	60.00	16.880	40.946	31.669	1508.69	1023.00	48.880	42°52'40.63'' N	65°18'45.73'' W	2025-10-04 12:43:03	
09:43:00	4	2.6	0	0.2	0.3	66.67	16.879	40.941	31.665	1508.69	1023.00	48.876	42°52'40.63'' N	65°18'45.72'' W	2025-10-04 12:43:04	
09:43:01	4	2.4	0	0.1	0.1	100.00	16.880	40.951	31.672	1508.70	1023.00	48.885	42°52'40.63'' N	65°18'45.71'' W	2025-10-04 12:43:05	
09:43:02	4	2.0	0	0.3	0.3	100.00	16.877	40.946	31.671	1508.68	1023.00	48.884	42°52'40.63'' N	65°18'45.70'' W	2025-10-04 12:43:06	
09:43:03	4	1.9	0	0.4	0.3	133.33	16.879	40.948	31.672	1508.68	1023.00	48.885	42°52'40.63'' N	65°18'45.69'' W	2025-10-04 12:43:07	
09:43:04	4	2.2	1	0.5	0.5	100.00	16.880	40.949	31.672	1508.69	1023.00	48.885	42°52'40.63'' N	65°18'45.68'' W	2025-10-04 12:43:08	
09:43:05	4	2.3	1	0.3	0.6	50.00	16.879	40.946	31.669	1508.69	1023.00	48.881	42°52'40.63'' N	65°18'45.67'' W	2025-10-04 12:43:09	
09:43:06	4	2.3	1	0.1	0.2	50.00	16.879	40.945	31.668	1508.69	1023.00	48.880	42°52'40.63'' N	65°18'45.65'' W	2025-10-04 12:43:10	
09:43:07	5	2.4	0	0.1	0.1	100.00	16.879	40.945	31.669	1508.69	1023.00	48.880	42°52'40.63'' N	65°18'45.65'' W	2025-10-04 12:43:11	
09:43:08	5	2.1	0	0.1	0.3	33.33	16.878	40.948	31.672	1508.69	1023.00	48.885	42°52'40.63'' N	65°18'45.64'' W	2025-10-04 12:43:12	
09:43:09	5	1.8	0	0.2	0.3	66.67	16.877	40.948	31.673	1508.68	1023.00	48.887	42°52'40.63'' N	65°18'45.64'' W	2025-10-04 12:43:13	
09:43:10	5	2.0	0	0.3	0.3	100.00	16.877	40.941	31.667	1508.67	1023.00	48.878	42°52'40.63'' N	65°18'45.63'' W	2025-10-04 12:43:14	
09:43:11	5	2.3	0	0.5	0.4	125.00	16.877	40.949	31.674	1508.69	1023.00	48.888	42°52'40.63'' N	65°18'45.63'' W	2025-10-04 12:43:15	
09:43:12	5	2.6	0	0.4	0.5	80.00	16.878	40.947	31.671	1508.69	1023.00	48.884	42°52'40.63'' N	65°18'45.62'' W	2025-10-04 12:43:16	
09:43:13	5	2.1	0	0.6	0.5	120.00	16.876	40.947	31.673	1508.68	1023.00	48.886	42°52'40.63'' N	65°18'45.61'' W	2025-10-04 12:43:17	
09:43:14	5	2.0	0	0.7	0.5	140.00	16.877	40.945	31.670	1508.68	1023.00	48.882	42°52'40.63'' N	65°18'45.60'' W	2025-10-04 12:43:18	
09:43:15	5	2.3	0	0.3	0.5	60.00	16.879	40.951	31.673	1508.69	1023.00	48.887	42°52'40.63'' N	65°18'45.59'' W	2025-10-04 12:43:19	
09:43:16	5	2.3	0	0.3	0.4	75.00	16.881	40.946	31.667	1508.69	1023.00	48.878	42°52'40.63'' N	65°18'45.58'' W	2025-10-04 12:43:20	
09:43:17	5	2.3	0	0.2	0.1	200.00	16.880	40.949	31.671	1508.69	1023.00	48.884	42°52'40.63'' N	65°18'45.58'' W	2025-10-04 12:43:21	
09:43:18	5	2.4	1	0.2	0.2	100.00	16.881	40.947	31.669	1508.70	1023.00	48.880	42°52'40.64'' N	65°18'45.58'' W	2025-10-04 12:43:22	
09:43:19	5	2.1	1	0.3	0.3	100.00	16.879	40.949	31.672	1508.69	1023.00	48.885	42°52'40.64'' N	65°18'45.58'' W	2025-10-04 12:43:23	
09:43:20	5	2.0	1	0.3	0.2	150.00	16.878	40.946	31.670	1508.68	1023.00	48.883	42°52'40.64'' N	65°18'45.58'' W	2025-10-04 12:43:24	
09:43:21	5	2.3	1	0.3	0.3	100.00	16.880	40.952	31.673	1508.70	1023.00	48.887	42°52'40.64'' N	65°18'45.58'' W	2025-10-04 12:43:25	
09:43:22	5	2.4	1	0.2	0.4	50.00	16.882	40.952	31.672	1508.70	1023.00	48.885	42°52'40.64'' N	65°18'45.57'' W	2025-10-04 12:43:26	
09:43:23	5	2.6	1	0.1	0.3	33.33	16.881	40.949	31.670	1508.70	1023.00	48.883	42°52'40.64'' N	65°18'45.56'' W	2025-10-04 12:43:27	
09:43:24	5	2.6	1	0.1	0.3	33.33	16.880	40.947	31.669	1508.70	1023.00	48.881	42°52'40.64'' N	65°18'45.55'' W	2025-10-04 12:43:28	
09:43:25	5	2.3	1	0.3	0.2	150.00	16.880	40.952	31.673	1508.70	1023.00	48.887	42°52'40.64'' N	65°18'45.54'' W	2025-10-04 12:43:29	
09:43:26	5	2.1	1	0.5	0.3	166.67	16.880	40.951	31.672	1508.69	1023.00	48.885	42°52'40.64'' N	65°18'45.53'' W	2025-10-04 12:43:30	
09:43:27	5	2.2	1	0.3	0.2	150.00	16.878	40.946	31.670	1508.68	1023.00	48.883	42°52'40.65'' N	65°18'45.53'' W	2025-10-04 12:43:31	
09:43:28	5	2.5	1	0.3	0.3	100.00	16.880	40.952	31.674	1508.70	1023.00	48.887	42°52'40.65'' N	65°18'45.53'' W	2025-10-04 12:43:32	
09:43:29	5	2.6	1	0.3	0.5	60.00	16.881	40.948	31.670	1508.70	1023.00	48.882	42°52'40.65'' N	65°18'45.53'' W	2025-10-04 12:43:33	
09:43:30	5	2.4	1	0.3	0.3	100.00	16.881	40.947	31.668	1508.70	1023.00	48.880	42°52'40.66'' N	65°18'45.53'' W	2025-10-04 12:43:34	
09:43:31	5	2.1	1	0.3	0.1	300.00	16.880	40.946	31.669	1508.69	1023.00	48.880	42°52'40.66'' N	65°18'45.52'' W	2025-10-04 12:43:35	
09:43:32	5	2.3	2	0.3	0.2	150.00	16.880	40.949	31.671	1508.69	1023.00	48.884	42°52'40.66'' N	65°18'45.52'' W	2025-10-04 12:43:36	
09:43:33	5	2.5	2	0.3	0.3	100.00	16.881	40.947	31.669	1508.70	1023.00	48.880	42°52'40.66'' N	65°18'45.51'' W	2025-10-04 12:43:37	
09:43:34	5	2.3	2	0.3	0.3	100.00	16.881	40.949	31.670	1508.70	1023.00	48.883	42°52'40.66'' N	65°18'45.50'' W	2025-10-04 12:43:38	
09:43:35	5	2.2	2	0.3	0.2	150.00	16.879	40.947	31.670	1508.69	1023.00	48.883	42°52'40.66'' N	65°18'45.49'' W	2025-10-04 12:43:39	
09:43:36	5	2.5	2	0.3	0.3	100.00	16.881	40.952	31.673	1508.70	1023.00	48.886	42°52'40.66'' N	65°18'45.47'' W	2025-10-04 12:43:40	
09:43:37	5	2.6	2	0.2	0.3	66.67	16.882	40.948	31.669	1508.70	1023.00	48.881	42°52'40.66'' N	65°18'45.47'' W	2025-10-04 12:43:41	
09:43:38	5	2.6	2	0.1	0.1	100.00	16.881	40.947	31.668	1508.70	1023.00	48.880	42°52'40.66'' N	65°18'45.46'' W	2025-10-04 12:43:42	
09:43:39	5	2.3	2	0.2	0.2	100.00	16.881	40.946	31.667	1508.69	1023.00	48.878	42°52'40.66'' N	65°18'45.46'' W	2025-10-04 12:43:43	
09:43:40	5	2.4	2	0.2	0.2	100.00	16.883	40.944	31.664	1508.70	1022.99	48.874	42°52'40.66'' N	65°18'45.46'' W	2025-10-04 12:43:44	
09:43:41	5	2.6	2	0.1	0.1	100.00	16.884	40.945	31.664	1508.70	1022.99	48.874	42°52'40.66'' N	65°18'45.45'' W	2025-10-04 12:43:45	
09:43:42	5	2.4	2	0.1	0.1	100.00	16.882	40.951	31.671	1508.70	1023.00	48.883	42°52'40.66'' N	65°18'45.45'' W	2025-10-04 12:43:46	
09:43:43	5	2.0	2	0.3	0.3	100.00	16.880	40.949	31.671	1508.69	1023.00	48.884	42°52'40.66'' N	65°18'45.45'' W	2025-10-04 12:43:47	
09:43:44	5	2.1	2	0.3	0.5	60.00	16.882	40.952	31.672	1508.70	1023.00	48.885	42°52'40.66'' N	65°18'45.44'' W	2025-10-04 12:43:48	
09:43:45	5	2.6	2	0.4	0.5	80.00	16.881	40.952	31.672	1508.70	1023.00	48.885	42°52'40.66'' N	65°18'45.44'' W	2025-10-04 12:43:49	
09:43:46	5	2.6	2	0.4	0.4	100.00	16.881	40.949	31.670	1508.70	1023.00	48.883	42°52'40.66'' N	65°18'45.43'' W	2025-10-04 12:43:50	
09:43:47	5	2.4	3	0.3	0.3	100.00	16.880	40.951	31.673	1508.70	1023.00	48.886	42°52'40.66'' N	65°18'45.41'' W	2025-10-04 12:43:51	
09:43:48	5	2.5	3	0.3	0.2	150.00	16.881	40.948	31.669	1508.70	1023.00	48.881	42°52'40.66'' N	65°18'45.41'' W	2025-10-04 12:43:52	
09:43:49	5	2.5	3	0.1	0.1	100.00	16.881	40.952	31.672	1508.70	1023.00	48.885	42°52'40.66'' N	65°18'45.40'' W	2025-10-04 12:43:53	
09:43:50	5	2.5	3	0.1	0.1	100.00	16.881	40.952	31.672	1508.70	1023.00	48.885	42°52'40.66'' N	65°18'45.40'' W	2025-10-04 12:43:54	
09:43:51	5	2.3	3	0.1	0.1	100.00	16.882	40.949	31.670	1508.70	1023.00	48.882	42°52'40.66'' N	65°18'45.40'' W	2025-10-04 12:43:55	
09:43:52	5	2.3	3	0.1	0.1	100.00	16.882	40.946	31.667	1508.70	1023.00	48.878	42°52'40.66'' N	65°18'45.39'' W	2025-10-04 12:43:56	
09:43:53	5	2.5	3	0.1	0.2	50.00	16.883	40.947	31.667	1508.70	1023.00	48.878	42°52'40.66'' N	65°18'45.39'' W	2025-10-04 12:43:57	
09:43:54	5	2.5	3	0.1	0.2	50.00	16.882	40.947	31.668	1508.70	1023.00	48.879	42°52'40.66'' N	65°18'45.38'' W	2025-10-04 12:43:58	
09:43:55	5	2.5	3	0.1	0.1	100.00	16.881	40.949	31.670	1508.70	1023.00	48.883	42°52'40.66'' N	65°18'45.38'' W	2025-10-04 12:43:59	
09:43:56	5	2.5	3	0.1	0.1	100.00	16.883	40.944	31.664	1508.70	1022.99	48.874	42°52'40.66'' N	65°18'45.38'' W	2025-10-04 12:44:00	
09:43:57	5	2.5	3	0.1	0.1	100.00	16.886	40.947	31.665	1508.71	1022.99	48.875	42°52'40.66'' N	65°18'45.37'' W	2025-10-04 12:44:01	
09:43:58	5	2.5	3	0.1	0.0	0.00	16.882	40.951	31.671	1508.70	1023.00	48.883	42°52'40.66'' N	65°18'45.36'' W	2025-10-04 12:44:02	
