Data Start: 2025-10-04 12:06:26
Data End: 2025-10-04 12:26:42
Devicename: Multi Plankton Sampler MPS
IdentNo.: 5715

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: 3.067929E+3  Cal1: -5.655204E-2  Cal2: 5.574653E-7  Cal3: -3.003592E+0  Cal4: 1.484468E-4  Cal5: -1.375348E-9  Cal6: -2.595825E-1  Cal7: 7.258593E-2  Cal8: 1.46553E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0 to 9.9

Flow out [m/s]
Range1: 0.0 to 9.9

Flow ratio [%]
Range1: 0.00 to 200.00

Temperature [°C]
Range1: -2.000 to 32.000  Cal0: -2.43644E+0  Cal1: 5.90671E-4  Cal2: 0E+0

Conductivity [mS/cm]
Range1: 0.000 to 65.000  Cal0: -3.29545E-1  Cal1: 1.17396E-3  Cal2: 6.6904E-11

Salinity [PSU]
Range1: 0.000 to 94.000

Sound Vel. [m/s]
Range1: 1400.00 to 1600.00

Density [kg/m³]
Range1: 900.00 to 1100.00

Spec. Cond. [mS/cm]
Range1: 0.000 to 65.000

Header Comment

Ship:	James Cook	
Cruise:	JC28302	
Station: RB_d		
Cast:	4	
Position: 42 52.677 N 65 18.774 W		
Operator: C. Johnson		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Temperature [°C]	Conductivity [mS/cm]	Salinity [PSU]	Sound Vel. [m/s]	Density [kg/m³]	Spec. Cond. [mS/cm]	Latitude	Longitude	UTC	Comments  [Index]
12:15:38	0	32.0	2	0.1	0.5	20.00	15.003	39.145	31.570	1503.22	1023.47	48.924	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:15:43	
12:15:39	0	32.5	2	0.1	0.5	20.00	14.763	38.948	31.586	1502.48	1023.54	48.971	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:15:44	
12:15:40	0	32.9	2	0.1	0.5	20.00	14.672	38.873	31.592	1502.20	1023.56	48.988	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:15:45	
12:15:41	0	33.4	2	0.0	0.5	0.00	14.518	38.750	31.606	1501.73	1023.61	49.025	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:46	
12:15:42	0	33.9	2	0.0	0.5	0.00	14.422	38.749	31.682	1501.52	1023.69	49.142	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:15:47	
12:15:43	0	34.4	2	0.1	0.5	20.00	14.407	38.685	31.637	1501.42	1023.66	49.080	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:15:48	
12:15:44	0	35.0	2	0.1	0.5	20.00	13.936	38.323	31.691	1499.96	1023.80	49.208	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:15:49	
12:15:45	0	35.5	2	0.0	0.4	0.00	14.249	38.286	31.401	1500.65	1023.51	48.768	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:15:50	
12:15:46	0	35.8	2	0.0	0.3	0.00	12.818	37.263	31.632	1496.18	1023.98	49.263	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:15:51	
12:15:47	0	36.3	2	0.0	0.3	0.00	12.597	37.134	31.694	1495.52	1024.07	49.379	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:15:52	
12:15:48	0	36.8	2	0.1	0.5	20.00	12.597	37.129	31.689	1495.52	1024.07	49.374	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:53	
12:15:49	0	37.2	2	0.1	0.5	20.00	12.599	37.121	31.680	1495.52	1024.07	49.360	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:54	
12:15:50	0	37.7	2	0.0	0.6	0.00	12.575	37.077	31.658	1495.42	1024.06	49.333	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:55	
12:15:51	0	38.2	2	0.0	0.6	0.00	12.414	36.833	31.561	1494.77	1024.01	49.220	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:56	
12:15:52	0	38.7	2	0.0	0.5	0.00	11.501	36.139	31.667	1491.75	1024.27	49.501	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:57	
12:15:53	0	39.1	2	0.0	0.5	0.00	11.166	35.940	31.759	1490.69	1024.40	49.684	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:58	
12:15:54	0	39.5	3	0.1	0.5	20.00	11.071	35.841	31.744	1490.35	1024.41	49.678	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:15:59	
12:15:55	0	39.9	3	0.1	0.5	20.00	10.981	35.759	31.740	1490.03	1024.42	49.687	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:16:00	
12:15:56	0	40.3	3	0.1	0.5	20.00	10.659	35.487	31.750	1488.91	1024.49	49.754	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:16:01	
12:15:57	0	40.8	3	0.1	0.6	16.67	10.192	35.061	31.732	1487.22	1024.56	49.812	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:16:02	
12:15:58	0	41.3	3	0.1	0.7	14.29	9.981	34.896	31.750	1486.49	1024.61	49.875	42°53'59.55'' N	65°09'52.17'' W	2025-10-04 15:16:03	
12:15:59	0	41.9	3	0.1	0.7	14.29	10.608	35.538	31.845	1488.87	1024.58	49.899	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:16:04	
12:16:00	0	42.4	3	0.0	0.6	0.00	9.356	34.259	31.652	1484.10	1024.64	49.855	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:16:05	
12:16:01	0	42.9	3	0.0	0.6	0.00	8.809	33.982	31.854	1482.33	1024.88	50.254	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:16:06	
12:16:02	0	43.3	3	0.2	0.6	33.33	8.720	33.926	31.875	1482.03	1024.91	50.303	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:16:07	
12:16:03	0	43.8	3	0.3	0.5	60.00	8.692	33.886	31.858	1481.91	1024.91	50.284	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:16:08	
12:16:04	0	44.2	3	0.1	0.6	16.67	8.588	33.792	31.853	1481.52	1024.92	50.300	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:16:09	
12:16:05	0	44.7	3	0.1	0.7	14.29	8.506	33.739	31.872	1481.25	1024.95	50.344	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:16:10	
12:16:06	0	45.3	3	0.0	0.7	0.00	8.407	33.649	31.867	1480.88	1024.96	50.360	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:16:11	
12:16:07	0	45.7	3	0.0	0.6	0.00	8.340	33.608	31.884	1480.65	1024.99	50.398	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:16:12	
12:16:08	0	46.2	3	0.0	0.6	0.00	8.296	33.573	31.886	1480.50	1025.00	50.412	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:16:13	
12:16:09	0	46.7	3	0.1	0.7	14.29	8.226	33.505	31.879	1480.23	1025.00	50.417	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:16:14	
12:16:10	0	47.3	3	0.1	0.7	14.29	8.129	33.403	31.858	1479.85	1025.01	50.410	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:16:15	
12:16:11	0	47.9	3	0.1	0.8	12.50	7.948	33.292	31.905	1479.23	1025.07	50.519	42°53'59.53'' N	65°09'52.12'' W	2025-10-04 15:16:16	
12:16:12	0	48.4	3	0.1	0.8	12.50	7.610	33.017	31.920	1477.96	1025.13	50.620	42°53'59.52'' N	65°09'52.10'' W	2025-10-04 15:16:17	
12:16:13	0	48.9	3	0.2	0.6	33.33	7.516	32.966	31.952	1477.65	1025.17	50.689	42°53'59.52'' N	65°09'52.10'' W	2025-10-04 15:16:18	
12:16:14	0	49.3	3	0.1	0.6	16.67	7.399	32.798	31.879	1477.11	1025.13	50.613	42°53'59.51'' N	65°09'52.09'' W	2025-10-04 15:16:19	
12:16:15	0	49.9	3	0.1	0.6	16.67	6.816	32.363	31.946	1474.93	1025.27	50.857	42°53'59.51'' N	65°09'52.08'' W	2025-10-04 15:16:20	
12:16:16	0	50.5	3	0.1	0.6	16.67	6.432	32.127	32.045	1473.56	1025.40	51.103	42°53'59.51'' N	65°09'52.07'' W	2025-10-04 15:16:21	
12:16:17	0	51.1	3	0.1	0.7	14.29	6.298	32.050	32.086	1473.09	1025.45	51.199	42°53'59.50'' N	65°09'52.07'' W	2025-10-04 15:16:22	
12:16:18	0	51.8	3	0.0	0.6	0.00	6.290	32.046	32.089	1473.07	1025.46	51.207	42°53'59.50'' N	65°09'52.06'' W	2025-10-04 15:16:23	
12:16:19	0	52.4	3	0.1	0.3	33.33	6.076	31.968	32.205	1472.37	1025.58	51.434	42°53'59.50'' N	65°09'52.04'' W	2025-10-04 15:16:24	
12:16:20	0	52.9	3	0.1	0.1	100.00	5.979	32.005	32.338	1472.16	1025.70	51.654	42°53'59.49'' N	65°09'52.03'' W	2025-10-04 15:16:25	
12:16:21	0	53.3	3	0.1	0.1	100.00	5.930	31.880	32.244	1471.86	1025.63	51.534	42°53'59.49'' N	65°09'52.02'' W	2025-10-04 15:16:26	
12:16:22	0	53.7	3	0.1	0.3	33.33	5.788	31.667	32.140	1471.16	1025.57	51.425	42°53'59.48'' N	65°09'52.01'' W	2025-10-04 15:16:27	
12:16:23	0	54.2	3	0.0	0.5	0.00	5.710	31.596	32.135	1470.85	1025.58	51.442	42°53'59.48'' N	65°09'52.00'' W	2025-10-04 15:16:28	
12:16:24	0	54.8	3	0.1	0.6	16.67	5.630	31.524	32.130	1470.53	1025.58	51.458	42°53'59.48'' N	65°09'52.00'' W	2025-10-04 15:16:29	
12:16:25	0	55.4	3	0.1	0.5	20.00	5.580	31.570	32.230	1470.46	1025.67	51.618	42°53'59.48'' N	65°09'51.99'' W	2025-10-04 15:16:30	
12:16:26	0	56.0	3	0.1	0.3	33.33	5.409	31.395	32.194	1469.74	1025.67	51.619	42°53'59.48'' N	65°09'51.98'' W	2025-10-04 15:16:31	
12:16:27	0	56.6	3	0.1	0.3	33.33	5.408	31.415	32.218	1469.77	1025.69	51.654	42°53'59.47'' N	65°09'51.98'' W	2025-10-04 15:16:32	
12:16:28	0	57.2	3	0.1	0.3	33.33	5.381	31.406	32.232	1469.69	1025.70	51.684	42°53'59.47'' N	65°09'51.97'' W	2025-10-04 15:16:33	
12:16:29	0	57.8	3	0.1	0.2	50.00	5.366	31.429	32.273	1469.69	1025.74	51.748	42°53'59.47'' N	65°09'51.96'' W	2025-10-04 15:16:34	
12:16:30	0	58.3	3	0.1	0.1	100.00	5.343	31.430	32.296	1469.64	1025.76	51.789	42°53'59.47'' N	65°09'51.95'' W	2025-10-04 15:16:35	
12:16:31	0	58.7	3	0.1	0.1	100.00	5.344	31.435	32.300	1469.66	1025.77	51.795	42°53'59.46'' N	65°09'51.94'' W	2025-10-04 15:16:36	
12:16:32	0	59.2	3	0.0	0.2	0.00	5.274	31.408	32.337	1469.42	1025.81	51.870	42°53'59.46'' N	65°09'51.92'' W	2025-10-04 15:16:37	
12:16:33	0	59.7	3	0.0	0.3	0.00	5.344	31.457	32.326	1469.70	1025.79	51.833	42°53'59.45'' N	65°09'51.92'' W	2025-10-04 15:16:38	
12:16:34	0	60.2	3	0.0	0.3	0.00	5.427	31.566	32.368	1470.10	1025.82	51.869	42°53'59.45'' N	65°09'51.91'' W	2025-10-04 15:16:39	
12:16:35	0	60.8	3	0.1	0.3	33.33	5.496	31.679	32.430	1470.47	1025.86	51.937	42°53'59.45'' N	65°09'51.91'' W	2025-10-04 15:16:40	
12:16:36	0	61.4	3	0.1	0.3	33.33	5.521	31.529	32.236	1470.33	1025.71	51.649	42°53'59.45'' N	65°09'51.90'' W	2025-10-04 15:16:41	
12:16:37	0	62.1	3	0.1	0.1	100.00	5.641	31.672	32.282	1470.89	1025.74	51.680	42°53'59.45'' N	65°09'51.89'' W	2025-10-04 15:16:42	
12:16:38	0	62.6	3	0.1	0.1	100.00	5.609	31.692	32.335	1470.83	1025.78	51.766	42°53'59.44'' N	65°09'51.88'' W	2025-10-04 15:16:43	
12:16:39	0	63.1	3	0.1	0.1	100.00	5.658	31.832	32.446	1471.18	1025.87	51.913	42°53'59.44'' N	65°09'51.88'' W	2025-10-04 15:16:44	
12:16:40	0	63.4	3	0.1	0.1	100.00	5.682	31.855	32.449	1471.29	1025.87	51.909	42°53'59.44'' N	65°09'51.86'' W	2025-10-04 15:16:45	
12:16:41	0	63.9	3	0.0	0.2	0.00	5.651	31.820	32.439	1471.16	1025.87	51.905	42°53'59.43'' N	65°09'51.86'' W	2025-10-04 15:16:46	
12:16:42	0	64.4	4	0.1	0.4	25.00	5.657	31.874	32.494	1471.26	1025.91	51.983	42°53'59.43'' N	65°09'51.85'' W	2025-10-04 15:16:47	
12:16:43	0	65.2	4	0.2	0.5	40.00	5.637	31.847	32.482	1471.17	1025.91	51.973	42°53'59.42'' N	65°09'51.84'' W	2025-10-04 15:16:48	
12:16:44	0	65.7	4	0.3	0.3	100.00	5.626	31.862	32.510	1471.17	1025.94	52.017	42°53'59.42'' N	65°09'51.83'' W	2025-10-04 15:16:49	
12:16:45	0	66.3	4	0.1	0.1	100.00	5.610	31.850	32.510	1471.12	1025.94	52.022	42°53'59.42'' N	65°09'51.82'' W	2025-10-04 15:16:50	
12:16:46	0	66.8	4	0.0	0.1	0.00	5.605	31.860	32.527	1471.13	1025.96	52.048	42°53'59.42'' N	65°09'51.81'' W	2025-10-04 15:16:51	
12:16:47	0	67.3	4	0.0	0.0	0.00	5.545	31.821	32.541	1470.91	1025.98	52.087	42°53'59.41'' N	65°09'51.80'' W	2025-10-04 15:16:52	
12:16:48	0	67.7	4	0.1	0.1	100.00	5.496	31.785	32.546	1470.73	1025.99	52.110	42°53'59.41'' N	65°09'51.79'' W	2025-10-04 15:16:53	
12:16:49	0	68.3	4	0.1	0.3	33.33	5.441	31.778	32.591	1470.58	1026.03	52.193	42°53'59.41'' N	65°09'51.77'' W	2025-10-04 15:16:54	
12:16:50	0	68.8	4	0.2	0.2	100.00	5.469	31.798	32.588	1470.69	1026.03	52.179	42°53'59.41'' N	65°09'51.77'' W	2025-10-04 15:16:55	
12:16:51	0	69.4	4	0.2	0.1	200.00	5.494	31.774	32.535	1470.74	1025.99	52.096	42°53'59.40'' N	65°09'51.76'' W	2025-10-04 15:16:56	
12:16:52	0	69.9	4	0.1	0.1	100.00	5.395	31.754	32.609	1470.44	1026.06	52.233	42°53'59.40'' N	65°09'51.74'' W	2025-10-04 15:16:57	
12:16:53	0	70.4	4	0.1	0.1	100.00	5.412	31.755	32.593	1470.49	1026.05	52.206	42°53'59.39'' N	65°09'51.74'' W	2025-10-04 15:16:58	
12:16:54	0	70.9	4	0.1	0.1	100.00	5.364	31.725	32.605	1470.32	1026.06	52.238	42°53'59.39'' N	65°09'51.73'' W	2025-10-04 15:16:59	
12:16:55	0	71.4	4	0.1	0.1	100.00	5.363	31.714	32.594	1470.31	1026.06	52.223	42°53'59.38'' N	65°09'51.71'' W	2025-10-04 15:17:00	
12:16:56	0	71.9	4	0.1	0.1	100.00	5.268	31.663	32.629	1469.98	1026.10	52.304	42°53'59.38'' N	65°09'51.70'' W	2025-10-04 15:17:01	
12:16:57	0	72.5	4	0.1	0.0	0.00	5.208	31.579	32.590	1469.69	1026.08	52.266	42°53'59.38'' N	65°09'51.69'' W	2025-10-04 15:17:02	
12:16:58	0	73.0	4	0.2	0.0	0.00	5.165	31.570	32.622	1469.57	1026.11	52.328	42°53'59.38'' N	65°09'51.68'' W	2025-10-04 15:17:03	
12:16:59	0	73.7	4	0.2	0.0	0.00	5.233	31.622	32.614	1469.85	1026.10	52.295	42°53'59.38'' N	65°09'51.67'' W	2025-10-04 15:17:04	
12:17:00	0	74.2	4	0.1	0.1	100.00	5.194	31.620	32.650	1469.74	1026.13	52.359	42°53'59.37'' N	65°09'51.65'' W	2025-10-04 15:17:05	
12:17:01	0	74.7	4	0.1	0.1	100.00	5.240	31.673	32.665	1469.96	1026.14	52.367	42°53'59.36'' N	65°09'51.64'' W	2025-10-04 15:17:06	
12:17:02	0	75.2	4	0.1	0.0	0.00	5.321	31.753	32.677	1470.31	1026.15	52.359	42°53'59.36'' N	65°09'51.62'' W	2025-10-04 15:17:07	
12:17:03	0	75.8	4	0.1	0.0	0.00	5.555	31.946	32.668	1471.25	1026.11	52.273	42°53'59.35'' N	65°09'51.61'' W	2025-10-04 15:17:08	
12:17:04	0	76.3	4	0.0	0.1	0.00	5.501	31.935	32.709	1471.09	1026.16	52.349	42°53'59.35'' N	65°09'51.59'' W	2025-10-04 15:17:09	
12:17:05	0	76.7	4	0.0	0.1	0.00	5.505	31.951	32.722	1471.13	1026.17	52.368	42°53'59.34'' N	65°09'51.57'' W	2025-10-04 15:17:10	
12:17:06	0	77.1	4	0.0	0.0	0.00	5.521	31.973	32.731	1471.22	1026.17	52.377	42°53'59.33'' N	65°09'51.56'' W	2025-10-04 15:17:11	
12:17:07	0	77.5	4	0.0	0.1	0.00	5.533	32.003	32.753	1471.30	1026.19	52.404	42°53'59.33'' N	65°09'51.55'' W	2025-10-04 15:17:12	
12:17:08	0	77.9	4	0.1	0.1	100.00	5.532	31.997	32.747	1471.30	1026.19	52.396	42°53'59.33'' N	65°09'51.53'' W	2025-10-04 15:17:13	
12:17:09	0	78.6	4	0.1	0.1	100.00	5.532	31.992	32.742	1471.30	1026.19	52.389	42°53'59.33'' N	65°09'51.52'' W	2025-10-04 15:17:14	
12:17:10	0	79.2	4	0.2	0.3	66.67	5.518	31.980	32.741	1471.25	1026.19	52.393	42°53'59.33'' N	65°09'51.52'' W	2025-10-04 15:17:15	
12:17:11	0	79.9	4	0.3	0.5	60.00	5.496	31.967	32.748	1471.18	1026.20	52.411	42°53'59.32'' N	65°09'51.51'' W	2025-10-04 15:17:16	
12:17:12	0	80.5	4	0.2	0.4	50.00	5.483	31.963	32.755	1471.15	1026.21	52.425	42°53'59.32'' N	65°09'51.50'' W	2025-10-04 15:17:17	
12:17:13	0	81.0	4	0.0	0.2	0.00	5.457	31.959	32.776	1471.08	1026.24	52.463	42°53'59.31'' N	65°09'51.48'' W	2025-10-04 15:17:18	
12:17:14	0	81.5	4	0.1	0.1	100.00	5.463	31.965	32.777	1471.11	1026.24	52.464	42°53'59.30'' N	65°09'51.46'' W	2025-10-04 15:17:19	
12:17:15	0	81.9	4	0.1	0.0	0.00	5.389	31.928	32.807	1470.86	1026.27	52.530	42°53'59.30'' N	65°09'51.44'' W	2025-10-04 15:17:20	
12:17:16	0	82.4	4	0.0	0.1	0.00	5.410	31.894	32.747	1470.88	1026.23	52.438	42°53'59.29'' N	65°09'51.42'' W	2025-10-04 15:17:21	
12:17:17	0	82.8	5	0.1	0.1	100.00	5.300	31.853	32.808	1470.51	1026.29	52.561	42°53'59.29'' N	65°09'51.40'' W	2025-10-04 15:17:22	
12:17:18	0	83.2	5	0.1	0.0	0.00	5.303	31.878	32.833	1470.56	1026.31	52.596	42°53'59.29'' N	65°09'51.39'' W	2025-10-04 15:17:23	
12:17:19	0	83.5	5	0.0	0.1	0.00	5.304	31.895	32.852	1470.60	1026.33	52.624	42°53'59.28'' N	65°09'51.38'' W	2025-10-04 15:17:24	
12:17:20	0	84.0	5	0.1	0.3	33.33	5.343	31.959	32.886	1470.81	1026.35	52.661	42°53'59.28'' N	65°09'51.37'' W	2025-10-04 15:17:25	
12:17:21	0	84.6	5	0.3	0.5	60.00	5.351	32.019	32.946	1470.93	1026.40	52.746	42°53'59.27'' N	65°09'51.37'' W	2025-10-04 15:17:26	
12:17:22	0	85.4	5	0.4	0.8	50.00	5.354	31.997	32.917	1470.91	1026.38	52.704	42°53'59.27'' N	65°09'51.36'' W	2025-10-04 15:17:27	
12:17:23	0	86.1	5	0.3	1.0	30.00	5.395	31.990	32.869	1471.03	1026.34	52.620	42°53'59.27'' N	65°09'51.35'' W	2025-10-04 15:17:28	
12:17:24	0	86.7	5	0.1	0.8	12.50	5.368	32.047	32.961	1471.05	1026.42	52.763	42°53'59.26'' N	65°09'51.33'' W	2025-10-04 15:17:29	
12:17:25	0	87.2	5	0.1	0.4	25.00	5.364	32.077	32.998	1471.09	1026.45	52.818	42°53'59.26'' N	65°09'51.32'' W	2025-10-04 15:17:30	
12:17:26	0	87.5	5	0.2	0.2	100.00	5.366	32.059	32.975	1471.07	1026.43	52.785	42°53'59.25'' N	65°09'51.30'' W	2025-10-04 15:17:31	
12:17:27	0	87.8	5	0.2	0.2	100.00	5.369	32.079	32.995	1471.11	1026.45	52.813	42°53'59.25'' N	65°09'51.28'' W	2025-10-04 15:17:32	
12:17:28	0	88.2	5	0.1	0.4	25.00	5.370	32.085	33.000	1471.13	1026.46	52.821	42°53'59.24'' N	65°09'51.26'' W	2025-10-04 15:17:33	
12:17:29	0	88.7	5	0.1	0.5	20.00	5.377	32.110	33.022	1471.19	1026.48	52.850	42°53'59.24'' N	65°09'51.25'' W	2025-10-04 15:17:34	
12:17:30	0	89.2	5	0.2	0.3	66.67	5.399	32.107	32.998	1471.26	1026.46	52.808	42°53'59.24'' N	65°09'51.23'' W	2025-10-04 15:17:35	
12:17:31	0	89.8	5	0.2	0.5	40.00	5.405	32.151	33.041	1471.35	1026.49	52.868	42°53'59.23'' N	65°09'51.23'' W	2025-10-04 15:17:36	
12:17:32	0	90.4	5	0.1	0.5	20.00	5.408	32.114	32.996	1471.31	1026.46	52.804	42°53'59.23'' N	65°09'51.22'' W	2025-10-04 15:17:37	
12:17:33	0	91.0	5	0.2	0.5	40.00	5.406	32.118	33.002	1471.32	1026.47	52.813	42°53'59.22'' N	65°09'51.21'' W	2025-10-04 15:17:38	
12:17:34	0	91.6	5	0.3	0.5	60.00	5.406	32.152	33.040	1471.38	1026.50	52.869	42°53'59.21'' N	65°09'51.20'' W	2025-10-04 15:17:39	
12:17:35	0	92.1	5	0.2	0.4	50.00	5.408	32.152	33.038	1471.40	1026.50	52.865	42°53'59.21'' N	65°09'51.18'' W	2025-10-04 15:17:40	
12:17:36	0	92.6	5	0.1	0.3	33.33	5.435	32.176	33.038	1471.51	1026.50	52.857	42°53'59.21'' N	65°09'51.16'' W	2025-10-04 15:17:41	
12:17:37	0	92.9	5	0.0	0.3	0.00	5.435	32.189	33.053	1471.54	1026.51	52.879	42°53'59.21'' N	65°09'51.15'' W	2025-10-04 15:17:42	
12:17:38	0	93.3	5	0.0	0.3	0.00	5.448	32.232	33.089	1471.64	1026.54	52.927	42°53'59.20'' N	65°09'51.14'' W	2025-10-04 15:17:43	
12:17:39	0	93.8	5	0.1	0.3	33.33	5.440	32.232	33.097	1471.63	1026.55	52.942	42°53'59.20'' N	65°09'51.13'' W	2025-10-04 15:17:44	
12:17:40	0	94.4	5	0.1	0.5	20.00	5.499	32.355	33.178	1471.98	1026.61	53.041	42°53'59.20'' N	65°09'51.11'' W	2025-10-04 15:17:45	
12:17:41	0	94.9	5	0.2	0.5	40.00	5.516	32.399	33.212	1472.10	1026.64	53.084	42°53'59.19'' N	65°09'51.10'' W	2025-10-04 15:17:46	
12:17:42	0	95.5	6	0.3	0.5	60.00	5.532	32.445	33.247	1472.22	1026.67	53.131	42°53'59.19'' N	65°09'51.09'' W	2025-10-04 15:17:47	
12:17:43	0	96.1	6	0.2	0.5	40.00	5.537	32.469	33.269	1472.28	1026.69	53.161	42°53'59.18'' N	65°09'51.08'' W	2025-10-04 15:17:48	
12:17:44	0	96.6	6	0.1	0.3	33.33	5.541	32.456	33.250	1472.27	1026.67	53.134	42°53'59.18'' N	65°09'51.06'' W	2025-10-04 15:17:49	
12:17:45	0	97.1	6	0.1	0.2	50.00	5.539	32.461	33.257	1472.29	1026.68	53.143	42°53'59.17'' N	65°09'51.05'' W	2025-10-04 15:17:50	
12:17:46	0	97.5	6	0.1	0.2	50.00	5.545	32.500	33.295	1472.37	1026.71	53.197	42°53'59.17'' N	65°09'51.03'' W	2025-10-04 15:17:51	
12:17:47	0	98.0	6	0.1	0.3	33.33	5.555	32.528	33.317	1472.44	1026.73	53.226	42°53'59.17'' N	65°09'51.02'' W	2025-10-04 15:17:52	
12:17:48	0	98.5	6	0.0	0.4	0.00	5.600	32.590	33.343	1472.66	1026.75	53.249	42°53'59.16'' N	65°09'51.01'' W	2025-10-04 15:17:53	
12:17:49	0	99.0	6	0.0	0.4	0.00	5.617	32.621	33.360	1472.76	1026.76	53.270	42°53'59.15'' N	65°09'51.00'' W	2025-10-04 15:17:54	
12:17:50	0	99.4	6	0.1	0.4	25.00	5.621	32.633	33.369	1472.80	1026.77	53.282	42°53'59.15'' N	65°09'50.99'' W	2025-10-04 15:17:55	
12:17:51	0	100.0	6	0.1	0.5	20.00	5.632	32.650	33.379	1472.86	1026.78	53.292	42°53'59.15'' N	65°09'50.98'' W	2025-10-04 15:17:56	
12:17:52	0	100.6	6	0.2	0.6	33.33	5.647	32.682	33.399	1472.96	1026.80	53.317	42°53'59.15'' N	65°09'50.96'' W	2025-10-04 15:17:57	
12:17:53	0	101.2	6	0.2	0.6	33.33	5.675	32.679	33.367	1473.04	1026.77	53.263	42°53'59.14'' N	65°09'50.95'' W	2025-10-04 15:17:58	
12:17:54	0	101.6	6	0.1	0.3	33.33	5.645	32.633	33.345	1472.90	1026.76	53.240	42°53'59.14'' N	65°09'50.93'' W	2025-10-04 15:17:59	
12:17:55	0	102.0	6	0.0	0.1	0.00	5.688	32.688	33.365	1473.10	1026.77	53.256	42°53'59.14'' N	65°09'50.92'' W	2025-10-04 15:18:00	
12:17:56	0	102.5	6	0.0	0.1	0.00	5.722	32.773	33.426	1473.33	1026.82	53.334	42°53'59.13'' N	65°09'50.91'' W	2025-10-04 15:18:01	
12:17:57	0	103.0	6	0.1	0.3	33.33	5.730	32.790	33.439	1473.38	1026.83	53.350	42°53'59.12'' N	65°09'50.89'' W	2025-10-04 15:18:02	
12:17:58	0	103.7	6	0.2	0.5	40.00	5.730	32.792	33.440	1473.39	1026.83	53.353	42°53'59.12'' N	65°09'50.88'' W	2025-10-04 15:18:03	
12:17:59	0	104.2	6	0.2	0.5	40.00	5.733	32.788	33.433	1473.40	1026.83	53.342	42°53'59.12'' N	65°09'50.87'' W	2025-10-04 15:18:04	
12:18:00	0	104.7	6	0.2	0.4	50.00	5.728	32.775	33.422	1473.38	1026.82	53.328	42°53'59.11'' N	65°09'50.86'' W	2025-10-04 15:18:05	
12:18:01	0	105.2	6	0.2	0.4	50.00	5.738	32.808	33.450	1473.46	1026.85	53.365	42°53'59.11'' N	65°09'50.84'' W	2025-10-04 15:18:06	
12:18:02	0	105.8	6	0.1	0.5	20.00	5.757	32.835	33.461	1473.56	1026.86	53.375	42°53'59.11'' N	65°09'50.83'' W	2025-10-04 15:18:07	
12:18:03	0	106.3	6	0.1	0.5	20.00	5.756	32.829	33.456	1473.56	1026.85	53.369	42°53'59.11'' N	65°09'50.82'' W	2025-10-04 15:18:08	
12:18:04	0	106.9	6	0.1	0.3	33.33	5.741	32.783	33.418	1473.46	1026.83	53.319	42°53'59.11'' N	65°09'50.80'' W	2025-10-04 15:18:09	
12:18:05	0	107.3	6	0.1	0.2	50.00	5.746	32.813	33.446	1473.52	1026.85	53.359	42°53'59.10'' N	65°09'50.78'' W	2025-10-04 15:18:10	
12:18:06	0	107.6	6	0.1	0.1	100.00	5.753	32.822	33.449	1473.56	1026.85	53.362	42°53'59.09'' N	65°09'50.77'' W	2025-10-04 15:18:11	
